tempo,SP,PV,MV
11900,80,88.913307,19.176092
11901,80,88.913307,19.176092
11902,80,88.266178,19.176092
11903,80,87.619049,19.176092
11904,80,87.619049,17.559173
11905,80,87.094017,15.942254
11906,80,86.568985,15.942254
11907,80,86.568985,15.942254
11908,80,86.568985,15.942254
11909,80,86.568985,15.942254
11910,80,85.897434,14.7354145
11911,80,85.225883,13.528575
11912,80,85.225883,13.528575
11913,80,85.225883,13.528575
11914,80,84.615383,13.528575
11915,80,84.004883,12.838945
11916,80,84.004883,12.149315
11917,80,84.004883,12.149315
11918,80,84.004883,12.149315
11919,80,83.431015,12.149315
11920,80,82.857147,12.149315
11921,80,82.857147,11.841307
11922,80,82.857147,11.533299
11923,80,82.2954865,11.533299
11924,80,81.733826,11.533299
11925,80,81.733826,11.533299
11926,80,81.733826,11.533299
11927,80,81.733826,11.6291085
11928,80,81.1111145,11.724918
11929,80,80.488403,11.724918
11930,80,80.488403,11.724918
11931,80,80.488403,11.724918
11932,80,80.488403,11.724918
11933,80,79.8412705,12.2239895
11934,80,79.194138,12.723061
11935,80,79.194138,12.723061
11937,80,79.194138,12.723061
11938,80,78.498169,12.723061
11939,80,77.8022,12.723061
11940,80,77.8022,13.797297
11941,80,77.30159,14.871533
11942,80,76.80098,14.871533
11943,80,76.80098,14.871533
11944,80,76.80098,14.871533
11945,80,76.80098,14.871533
11946,80,76.227108,16.2009585
11947,80,75.653236,17.530384
11948,80,75.653236,17.530384
11949,80,75.653236,17.530384
11950,80,75.653236,17.530384
11951,80,74.9938965,17.530384
11952,80,74.334557,19.3986685
11953,80,74.334557,21.266953
11954,80,74.334557,21.266953
11955,80,74.334557,21.266953
11956,80,73.7118455,21.266953
11957,80,73.089134,21.266953
11958,80,73.089134,21.266953
11959,80,73.089134,23.712022
11960,80,72.4908445,26.157091
11961,80,71.892555,26.157091
11962,80,71.892555,26.157091
11963,80,71.892555,26.157091
11964,80,71.391945,28.5951985
11965,80,70.891335,31.033306
11967,80,70.891335,31.033306
11968,80,70.891335,31.033306
11969,80,70.1953625,31.033306
11970,80,69.49939,34.2088185
11971,80,69.49939,37.384331
11972,80,69.49939,37.384331
11973,80,69.49939,37.384331
11974,80,68.852261,37.384331
11975,80,68.205132,37.384331
11976,80,68.205132,37.384331
11977,80,68.205132,41.0882095
11978,80,67.667889,44.792088
11979,80,67.130646,44.792088
11980,80,67.130646,44.792088
11981,80,67.130646,44.792088
11982,80,66.4957275,48.631094
11983,80,65.860809,52.4701
11984,80,65.860809,52.4701
11985,80,65.860809,52.4701
11986,80,65.860809,52.4701
11987,80,65.2747265,52.4701
11988,80,64.688644,56.7022205
11989,80,64.688644,60.934341
11990,80,64.688644,60.934341
11991,80,64.688644,60.934341
11992,80,63.9926735,60.934341
11993,80,63.296703,60.934341
11994,80,63.296703,60.934341
11995,80,63.296703,66.2099685
11996,80,62.796093,71.485596
11997,80,62.295483,71.485596
11998,80,62.295483,71.485596
11999,80,62.295483,71.485596
12000,80,61.7094025,71.485596
12001,80,61.123322,76.3789255
12002,80,61.123322,81.272255
12003,80,61.123322,81.272255
12004,80,61.123322,81.272255
12005,80,60.5128215,81.272255
12006,80,59.902321,81.272255
12007,80,59.902321,86.99728
12008,80,59.902321,92.722305
12009,80,59.902321,92.722305
12010,80,59.1086695,92.722305
12011,80,58.315018,92.722305
12012,80,58.315018,92.722305
12013,80,58.315018,92.722305
12014,80,58.315018,96.3611525
12015,80,57.777779,100
12016,80,57.24054,100
12017,80,57.24054,100
12018,80,57.24054,100
12019,80,56.7155075,100
12020,80,56.190475,100
12021,80,56.190475,100
12022,80,56.190475,100
12023,80,56.190475,100
12024,80,55.555555,100
12025,80,54.920635,100
12026,80,54.920635,100
12028,80,54.920635,100
12029,80,54.2490845,100
12030,80,53.577534,100
12031,80,53.577534,100
12032,80,53.577534,100
12033,80,53.577534,100
12034,80,53.003664,100
12035,80,52.429794,100
12036,80,52.429794,100
12037,80,52.429794,100
12038,80,52.002443,100
12039,80,51.575092,100
12040,80,51.575092,100
12041,80,51.575092,100
12042,80,51.2332115,100
12043,80,50.891331,100
12044,80,50.891331,100
12045,80,50.891331,100
12046,80,50.891331,100
12047,80,50.8424915,100
12048,80,50.793652,100
12049,80,50.793652,100
12050,80,50.793652,100
12051,80,50.989012,100
12052,80,51.184372,100
12053,80,51.184372,100
12054,80,51.184372,100
12055,80,51.3553125,100
12056,80,51.526253,100
12057,80,51.526253,100
12058,80,51.526253,100
12059,80,51.526253,100
12060,80,51.941393,100
12061,80,52.356533,100
12062,80,52.356533,100
12063,80,52.356533,100
12064,80,52.356533,100
12065,80,52.7350425,100
12066,80,53.113552,100
12067,80,53.113552,100
12068,80,53.113552,100
12069,80,53.113552,100
12070,80,53.5164835,100
12071,80,53.919415,100
