Tempo,SP,PV_Ideal,Sinal_Controle_Ideal
117.4,40,36.0800216912052,46.9435488445097
117.5,40,36.1263186469058,46.9684901815986
117.6,40,36.1367568853411,47.021951480685
117.7,40,36.1538207755579,47.0698392361026
117.8,40,36.1985228886847,47.0949011793822
117.9,40,36.204919369613,47.1505052847258
118,40,36.2291182796446,47.1914802642262
118.1,40,36.2375166713834,47.244961284093
118.2,40,36.2676694268388,47.2805563688993
118.3,40,36.2909686944912,47.3212614556655
118.4,40,36.3178263262612,47.3586901290293
118.5,40,36.3356759004292,47.403039655288
118.6,40,36.3592386782646,47.4424416141675
118.7,40,36.3952663937006,47.4712951795195
118.8,40,36.3940481767698,47.5299649822358
118.9,40,36.4003701749166,47.5825014609197
119,40,36.427891360781,47.6176382504556
119.1,40,36.4449672816537,47.6608580372511
119.2,40,36.4661094868244,47.7004865213254
119.3,40,36.4757312998942,47.7491773700711
119.4,40,36.4919887603086,47.7922995815747
119.5,40,36.513734974275,47.8306828508132
119.6,40,36.5326264061167,47.871047682842
119.7,40,36.5505501465393,47.9118998881593
119.8,40,36.5733301145599,47.9485026319098
119.9,40,36.5912273329106,47.9887252199027
120,40,36.6321851840589,48.0098439760391
120.1,40,36.6496784965442,48.0494544701062
120.2,40,36.6953947564279,48.0657551460964
120.3,40,36.7188225394055,48.0995117590838
120.4,40,36.7317888215717,48.1414301122057
120.5,40,36.7535762289924,48.1759429666052
120.6,40,36.7909931568663,48.1973535337963
120.7,40,36.8292953582247,48.217443046978
120.8,40,36.8583688804342,48.2444503271234
120.9,40,36.8886605858,48.269998393458
121,40,36.9222790920516,48.2923471229838
121.1,40,36.9349627743697,48.3312407727395
121.2,40,36.9568516190127,48.3624200711209
121.3,40,36.9665640468104,48.4031851041338
121.4,40,36.9905646312993,48.4321356024418
121.5,40,37.0285080983142,48.4493246992569
121.6,40,37.0637452978665,48.4681150148492
121.7,40,37.1142047022501,48.4739202161063
121.8,40,37.1427795878153,48.4967758342491
121.9,40,37.1482398208896,48.5380358106554
122,40,37.1924857991208,48.5475592552845
122.1,40,37.2320134813125,48.5602248938302
122.2,40,37.2525453963761,48.5877586354373
122.3,40,37.2811884209567,48.6083452010375
122.4,40,37.3151849725601,48.6241050001938
122.5,40,37.3449121816969,48.6428046379772
122.6,40,37.3775066687056,48.658688941671
122.7,40,37.4017598186409,48.6808582646245
122.8,40,37.4267032844499,48.7020762394261
122.9,40,37.4528294968486,48.7219299975576
123,40,37.4701412525192,48.7485583329807
123.1,40,37.5095438608219,48.7568835445654
123.2,40,37.5343055292701,48.7765253213385
123.3,40,37.565699744966,48.7903587528624
123.4,40,37.5814852079787,48.8164266191245
123.5,40,37.5952931434111,48.8438555804841
123.6,40,37.6191156999949,48.8628916840172
123.7,40,37.6412415057663,48.8829311753078
123.8,40,37.6776581569513,48.8909553238485
123.9,40,37.707683483282,48.9036121270514
124,40,37.7367159084563,48.9165987323767
124.1,40,37.7457732949665,48.945420450449
124.2,40,37.7599470895961,48.9699222613118
124.3,40,37.7859066455404,48.9845801102277
124.4,40,37.806197747716,49.0034480645238
124.5,40,37.8426776192508,49.008781325388
124.6,40,37.8790463321509,49.0136216137534
124.7,40,37.8957621455648,49.0339167686933
124.8,40,37.9269635400628,49.042124236454
124.9,40,37.9628610808751,49.0460004265101
125,40,37.9874866435341,49.0585001900863
125.1,40,38.0247666958659,49.060279881087
125.2,40,38.0557900252633,49.0665685771649
125.3,40,38.0779245654666,49.0796141519548
125.4,40,38.1064402815378,49.0870985345933
125.5,40,38.127783374352,49.0999795263523
125.6,40,38.1429264403686,49.117578250493
125.7,40,38.165774818526,49.1286471508708
125.8,40,38.1851995965844,49.1421441348786
125.9,40,38.2005382775736,49.1586645776461
126,40,38.237044717968,49.1576667098431
126.1,40,38.2574650049413,49.1692110401854
126.2,40,38.3025513353233,49.1603011545146
126.3,40,38.3166036859588,49.1759936150309
126.4,40,38.3392076469889,49.184483123855
126.5,40,38.3716142172424,49.1846120401763
126.6,40,38.4147338413806,49.1754805994037
126.7,40,38.4328031242157,49.1861003231482
126.8,40,38.4398953249954,49.2053882373244
126.9,40,38.4630070974552,49.2114907057974
127,40,38.4647601536022,49.2346520984221
127.1,40,38.4772937808451,49.2489884961343
127.2,40,38.4952660228758,49.2586864461436
127.3,40,38.5251303278986,49.258392916879
127.4,40,38.5538785543934,49.258532278813
127.5,40,38.5675587568875,49.2705071767074
127.6,40,38.5906256011033,49.2746036917171
127.7,40,38.6009883854486,49.2886976500737
127.8,40,38.6211515161953,49.2946287212172
127.9,40,38.6534499388477,49.2903347840738
128,40,38.6676131278572,49.3003224228205
128.1,40,38.6771661010151,49.3138453866779
128.2,40,38.684822519556,49.3287630915323
128.3,40,38.7046669391292,49.3336128848476
128.4,40,38.7303609487565,49.3333719019657
128.5,40,38.7633470071771,49.3267695031144
128.6,40,38.7750386092025,49.3370156037469
128.7,40,38.7877806630034,49.3462174700981
128.8,40,38.7925742362237,49.3617014237423
128.9,40,38.8198034946807,49.3588011610617
129,40,38.8297293711415,49.3695847899548
129.1,40,38.8357338630173,49.3834094546459
129.2,40,38.8682039990277,49.3755420818532
129.3,40,38.8862683263337,49.3789103267871
129.4,40,38.9031155604734,49.3829826905077
129.5,40,38.9026617450111,49.4009031549573
129.6,40,38.9168243412961,49.4069038884686
129.7,40,38.9316783331179,49.4121138416813
129.8,40,38.9303776483196,49.4302683471469
129.9,40,38.9380406325051,49.4411293096783
130,40,38.9439934615662,49.4532631510444
130.1,40,38.9593038334488,49.4576659922032
130.2,40,38.9592024650457,49.4743998474849
130.3,40,38.9801861441581,49.4739299258885
130.4,40,39.0076343697185,49.4678491955246
130.5,40,39.0137398625897,49.4787449634263
130.6,40,39.0228614780847,49.4870818873809
130.7,40,39.0370696809042,49.4911222102308
130.8,40,39.0579735162344,49.4894715657069
130.9,40,39.0716860718822,49.4933545440385
131,40,39.0839666867485,49.4981865851575
131.1,40,39.0873886426897,49.5100508021216
131.2,40,39.0934659384012,49.5196935105379
131.3,40,39.1079787302918,49.5223556173407
131.4,40,39.1328452790293,49.5163368538863
131.5,40,39.1460663944101,49.5194228992711
131.6,40,39.1415188589034,49.536796625934
131.7,40,39.1536334682229,49.5406468029868
131.8,40,39.160384789181,49.5486795895934
131.9,40,39.1656572355984,49.5578111166899
132,40,39.1712522895497,49.5665950368961
132.1,40,39.1703703263632,49.5805746822235
132.2,40,39.1753167412017,49.5898124824934
132.3,40,39.1757580750406,49.6026472862217
132.4,40,39.1805976766497,49.611886042108
132.5,40,39.1902988149309,49.6170803504442
132.6,40,39.2004757341087,49.6217312033562
132.7,40,39.2066820097325,49.6294592707014
132.8,40,39.2135426055129,49.6365541123889
132.9,40,39.2222523302791,49.6420302952914
133,40,39.2351017887374,49.6439890999051
133.1,40,39.255887299219,49.6392664947323
133.2,40,39.2696180187618,49.6399680307978
133.3,40,39.2741131789385,49.6479860917935
133.4,40,39.2874371108905,49.6487279524576
133.5,40,39.2921602125163,49.6562749077567
133.6,40,39.2817396872709,49.6761034929567
133.7,40,39.2663093884235,49.7001867818199
133.8,40,39.2579350062689,49.7187593274432
133.9,40,39.2647122220196,49.7251021592904
134,40,39.2676938469802,49.7344337577702
134.1,40,39.26980585096,49.744427260971
134.2,40,39.279606517544,49.7481130234231
134.3,40,39.2823592146487,49.7573931183049
134.4,40,39.2855229990904,49.7662937227662
134.5,40,39.3010785900499,49.7650319925578
134.6,40,39.3180111181106,49.7623977922195
134.7,40,39.3509343652677,49.7464442446495
134.8,40,39.3617600196244,49.7479955608501
134.9,40,39.3699854009965,49.7514954893365
135,40,39.371855499815,49.7600497222847
135.1,40,39.3776095281706,49.7654047471494
135.2,40,39.3847880948245,49.7695052843092
135.3,40,39.3750226679873,49.7873172630911
135.4,40,39.380638636768,49.7927342698782
135.5,40,39.3962196388994,49.7899299539508
135.6,40,39.3983646801965,49.7978400860299
135.7,40,39.4111680614833,49.7970186920167
135.8,40,39.4286243338863,49.7921956847522
135.9,40,39.4464879306214,49.7867610004742
136,40,39.4609170379601,49.7838430419959
136.1,40,39.4449374827261,49.8055076864594
136.2,40,39.4464895475065,49.813122201875
136.3,40,39.4626747236808,49.8087712653567
136.4,40,39.4734354439391,49.808587722047
136.5,40,39.4801199657049,49.8115581851831
136.6,40,39.4910086664134,49.8109910859537
136.7,40,39.5085332123967,49.8048349177687
136.8,40,39.5159228116046,49.8066684734167
136.9,40,39.5141690493543,49.8158447784272
137,40,39.518358894849,49.8201991597139
137.1,40,39.5222784778038,49.8247070377052
137.2,40,39.5371453377233,49.8202192243661
137.3,40,39.5468326959841,49.8197200146216
137.4,40,39.5576570350298,49.8181380308246
137.5,40,39.5642785693219,49.8198123462817
137.6,40,39.5657517919739,49.8255817394886
137.7,40,39.5715021090279,49.827837452101
137.8,40,39.5787234176001,49.8288008305615
137.9,40,39.5698329428232,49.842795883298
138,40,39.5770089065283,49.8438229698294
138.1,40,39.5914758780321,49.8387857785778
138.2,40,39.5952821075176,49.8422162812691
138.3,40,39.6157395138085,49.8319985240155
138.4,40,39.6255709579981,49.8301242333359
138.5,40,39.6254596937993,49.8362058895941
138.6,40,39.6281085865948,49.8400370379722
138.7,40,39.6295804024692,49.8447862988332
138.8,40,39.6362290171781,49.8452877427912
138.9,40,39.6478405532188,49.8416330651071
139,40,39.6487878004121,49.8464946625459
139.1,40,39.6572415719487,49.8452157801655
139.2,40,39.6783422324745,49.8334817760252
139.3,40,39.6906365760168,49.8285961159751
139.4,40,39.7015390233445,49.8246495337394
139.5,40,39.6959096436546,49.8340184831929
139.6,40,39.693355406171,49.840968186681
139.7,40,39.6986797573825,49.8415298295937
139.8,40,39.7005118968703,49.8448559276536
139.9,40,39.6872810425598,49.860444114421
140,40,39.6757161073216,49.8748846048944
140.1,40,39.6898198635146,49.8685644821237
140.2,40,39.6858532791891,49.8767640971172
140.3,40,39.7102105587393,49.8619149045371
140.4,40,39.6912153647124,49.8820516139233
140.5,40,39.6994372333351,49.8802831232918
140.6,40,39.7030244208411,49.8821649825535
140.7,40,39.6990843708185,49.8901316726384
140.8,40,39.706870444842,49.8885928863022
140.9,40,39.7026091202079,49.8967602000861
141,40,39.7149659931405,49.8914352458498
141.1,40,39.7191223680072,49.8926041880683
141.2,40,39.7063265155219,49.9075396458082
141.3,40,39.6863041698576,49.9285766556219
141.4,40,39.688291381949,49.9319742238376
141.5,40,39.7044608679373,49.92376726116
141.6,40,39.71059712162,49.9234887042679
141.7,40,39.7153497706475,49.9242409887155
141.8,40,39.7262953112962,49.9198638312158
141.9,40,39.716332568195,49.9323727046057
142,40,39.7347225158147,49.9219051862569
142.1,40,39.7295792616275,49.9303465214206
142.2,40,39.7339286153086,49.9311241806308
142.3,40,39.7342337719945,49.9351323149302
142.4,40,39.7396925380595,49.9349302214692
142.5,40,39.724306484071,49.9516501609149
142.6,40,39.7438957608143,49.9400764073472
142.7,40,39.7531842806123,49.936594643019
142.8,40,39.7767156645916,49.921342085202
142.9,40,39.7936054388808,49.9111325787486
143,40,39.7960462983773,49.9124431503774
143.1,40,39.7890538992759,49.9214122072701
143.2,40,39.7744584228328,49.9366972536593
143.3,40,39.7778389908004,49.9375473754323
143.4,40,39.7831712491051,49.9367508288029
143.5,40,39.796566646318,49.9292894446915
143.6,40,39.7897793747028,49.9380827919884
143.7,40,39.8005850008308,49.9326289310728
143.8,40,39.8039068483319,49.9331089434985
143.9,40,39.7988052076727,49.9404093727032
144,40,39.8092738737948,49.9350860578247
144.1,40,39.8143952798819,49.9339586084769
144.2,40,39.8144350916994,49.9368957975558
144.3,40,39.8354464144657,49.9227195967113
144.4,40,39.84320641348,49.9190202948842
144.5,40,39.8436158443616,49.9211948966691
144.6,40,39.84789902554,49.9202019673178
144.7,40,39.8501925320059,49.9207640816329
144.8,40,39.8533086286769,49.9206182662373
144.9,40,39.8591323021064,49.91821321066
145,40,39.8543269536296,49.9243882581834
145.1,40,39.8478231948193,49.9320260941145
145.2,40,39.8530611872572,49.9301867211681
145.3,40,39.8732520332254,49.9160620118619
145.4,40,39.8710619879454,49.9198770562787
145.5,40,39.8620019520608,49.9293330537535
145.6,40,39.8609734384346,49.9323802896394
145.7,40,39.8575953211222,49.9373612583514
145.8,40,39.8559338645967,49.9409954817383
145.9,40,39.8623261409414,49.9380844424074
146,40,39.8625391211579,49.9401134322958
146.1,40,39.858190703685,49.945861115015
146.2,40,39.8555331073598,49.9502986623575
146.3,40,39.8443156702653,49.9617635613088
146.4,40,39.8381314646193,49.9693008223918
146.5,40,39.8267391430076,49.981186853393
146.6,40,39.8246888098869,49.9856320989314
146.7,40,39.8171325095786,49.9946030190247
146.8,40,39.8136453219748,50.0003744439562
146.9,40,39.8143562262178,50.0027760209423
147,40,39.8062020308328,50.012400144757
147.1,40,39.8100933277705,50.0123256139625
147.2,40,39.8174676897064,50.0093466413784
147.3,40,39.8117305218342,50.0169486873268
147.4,40,39.8268226862905,50.0076457927812
147.5,40,39.8146997278405,50.0203089638957
147.6,40,39.8148920364748,50.0231168444047
147.7,40,39.8043157854531,50.0347087926548
147.8,40,39.8054658350844,50.0369012995884
147.9,40,39.7969409186436,50.0469701780428
148,40,39.7962005823637,50.0508232377488
148.1,40,39.7939089607979,50.0559539916288
148.2,40,39.7873654954373,50.0645909159902
148.3,40,39.7724114424782,50.0801955752778
148.4,40,39.7841004436146,50.0742987672709
148.5,40,39.8096494916441,50.056905136981
148.6,40,39.8365579007214,50.0379934833076
148.7,40,39.8356737079153,50.0413300582259
148.8,40,39.8392905169269,50.0410079627457
148.9,40,39.8386735856618,50.0440827303872
149,40,39.8434928891998,50.0427314013296
149.1,40,39.8383416471285,50.0494389286326
149.2,40,39.8235176614467,50.0641218345949
149.3,40,39.8279211319927,50.0633523200462
149.4,40,39.8204534245755,50.0721992311867
149.5,40,39.8066029638164,50.086373952373
149.6,40,39.8356494361631,50.065766383517
149.7,40,39.83789577966,50.0665629762449
149.8,40,39.8464223807555,50.0621989372764
149.9,40,39.8625012729974,50.051535803115
150,40,39.8495641773049,50.0642924528321
150.1,40,39.8579065265461,50.0598920690144
150.2,40,39.8668737187618,50.0548483357417
150.3,40,39.8714182576802,50.053270012484
150.4,40,39.8765814690762,50.0511141398621
150.5,40,39.8748104664086,50.0545339745336
150.6,40,39.8855280108756,50.047791490786
150.7,40,39.8803260568902,50.053867837064
150.8,40,39.8758776839925,50.0594124924383
150.9,40,39.8866932397985,50.0525729559568
151,40,39.9066757873356,50.0380801053297
151.1,40,39.9054522085738,50.0405717330019
151.2,40,39.9031271430825,50.0439817511057
151.3,40,39.9099564534434,50.0399589995619
151.4,40,39.9231477134783,50.0306356281183
151.5,40,39.9348597895222,50.0223082106508
151.6,40,39.9392660042522,50.0197549827988
151.7,40,39.9345787472778,50.0245515284218
151.8,40,39.9425954009473,50.0190566790711
151.9,40,39.9433249689712,50.0193798251484
152,40,39.9584636661591,50.0079334487395
152.1,40,39.9455009957021,50.0191755691739
152.2,40,39.9483581373507,50.0177161256574
152.3,40,39.9625005950769,50.0070021499553
152.4,40,39.9584815872323,50.0108816508352
152.5,40,39.9533329965067,50.0157471954716
152.6,40,39.9453252816167,50.0230281628777
152.7,40,39.9441043402156,50.0248992465551
152.8,40,39.9437188564357,50.0261081318761
152.9,40,39.9467041016179,50.0245726701044
153,40,39.9395002629149,50.0313037368602
153.1,40,39.9421352736803,50.030121563869
153.2,40,39.9378987568877,50.0345043971929
153.3,40,39.936161022322,50.0369160084883
153.4,40,39.929857661538,50.0430809745309
153.5,40,39.9293029430591,50.0446559022251
153.6,40,39.9669311437393,50.015082443381
153.7,40,40.0016214341566,49.9873042681008
153.8,40,40.0126931828905,49.9782437781873
153.9,40,40.0198054107751,49.9722371093073
154,40,40.0062090874944,49.9830148225319
154.1,40,39.9999619507859,49.9880131406861
154.2,40,39.993592821537,49.9932109589407
154.3,40,39.9988850955949,49.9889949781648
154.4,40,40.0034711503601,49.9852705959469
154.5,40,40.0041847305192,49.9846327761313
154.6,40,40.0004285313721,49.9876308789471
154.7,40,39.9910086073602,49.9953106804388
154.8,40,39.9911464823737,49.99534203671
154.9,40,40.0025078955272,49.9862127798588
155,40,40.0064163904576,49.9829833216671
155.1,40,40.0077447229723,49.9817967400878
155.2,40,40.0137404040364,49.976780348772
155.3,40,40.0187929649635,49.9724376125909
155.4,40,40.0018711273944,49.9859451446078
155.5,40,40.0017416503457,49.9860208598413
155.6,40,39.9972130637702,49.9896883200813
155.7,40,39.9769258446719,50.0062872818452
155.8,40,39.9643536885276,50.0169153477443
155.9,40,39.9622273992915,50.0192207407445
156,40,39.9715282522105,50.0122356063739
156.1,40,39.9700641609168,50.0138858528342
156.2,40,39.9735283455695,50.0115380515829
156.3,40,39.9653903950113,50.0186021657093
156.4,40,39.9450853308374,50.035724851755
156.5,40,39.947809951791,50.0343801957635
156.6,40,39.9401068300088,50.0415009839091
156.7,40,39.9537239869198,50.0313476745895
156.8,40,39.9724396389656,50.0168161187295
156.9,40,39.9696383147266,50.0195429650851
157,40,39.9824366391682,50.0095853193051
157.1,40,39.9924159671116,50.0017232014766
157.2,40,39.9785903831383,50.013126222525
157.3,40,39.9789439889012,50.0131802340923
157.4,40,39.9822071510476,50.0108543899584
157.5,40,39.9879523972007,50.0064509546807
157.6,40,39.9950193318684,50.0008770976367
157.7,40,40.0018122877703,49.9954137363108
157.8,40,40.0084021876742,49.9900073813849
157.9,40,40.004943199534,49.9926954807045
158,40,40.0084554433021,49.9897503985972
158.1,40,39.9857798716233,50.0081183779943
158.2,40,39.9746547567675,50.0174239937706
158.3,40,39.9874019013764,50.0074278476615
158.4,40,39.9812566913301,50.0126439086373
158.5,40,39.9851212516556,50.0097903203504
158.6,40,40.0005411904386,49.997445710277
158.7,40,39.991679107487,50.0046685109184
158.8,40,39.9824387607277,50.0123417681542
158.9,40,39.9781526319911,50.0161202290316
159,40,39.9832711934911,50.0122930407358
159.1,40,39.9818185626817,50.0137460483804
159.2,40,39.9727698320372,50.0214207155834
159.3,40,39.9581599694516,50.0337780461407
159.4,40,39.9559914725816,50.0362169800753
159.5,40,39.955390557253,50.0374114634222
159.6,40,39.951715718041,50.0411238833031
159.7,40,39.9508924200388,50.0425682429843
159.8,40,39.9418623886243,50.0507224698979
159.9,40,39.9494557385389,50.0454564981496
160,40,39.9298264948092,50.0622826692164
160.1,40,39.9338810837702,50.0600969007072
160.2,40,39.9430041992058,50.0537103411715
160.3,40,39.9367923559403,50.0596911380889
160.4,40,39.9386606848252,50.0591779040237
160.5,40,39.9439359632273,50.0558547058904
160.6,40,39.9400669715614,50.0599088276781
160.7,40,39.9423049226889,50.0590415880131
160.8,40,39.9486966605221,50.0547490511782
160.9,40,39.9415182359069,50.0614274990958
161,40,39.9521612070599,50.0536785428605
161.1,40,39.9650080418125,50.0439609463894
161.2,40,39.96975131638,50.0406503056733
161.3,40,39.9713048375558,50.0398666113317
161.4,40,39.9611332030168,50.0486257877147
161.5,40,39.9677649239201,50.0438361722094
161.6,40,39.9572335240803,50.0529455556959
161.7,40,39.9748786055006,50.0392314328717
161.8,40,39.9813653290755,50.0343402087465
161.9,40,39.9850361816994,50.0316429477402
162,40,39.9820621772913,50.03430915643
162.1,40,39.9615498237665,50.0513342420696
162.2,40,39.9514899023549,50.0601583407612
162.3,40,39.9572586750295,50.0562271838211
162.4,40,39.9831031693564,50.0358219376499
162.5,40,39.9914760094344,50.0292600494365
162.6,40,39.9952908782707,50.0262835003151
162.7,40,39.9905385406667,50.0302367537477
162.8,40,39.9925353025922,50.0287587793658
162.9,40,40.0027797792089,50.0205187216051
163,40,40.0006165143802,50.0222394692379
163.1,40,40.0197743167571,50.0065968382683
163.2,40,40.0074320597906,50.0163517308849
163.3,40,40.0038836838108,50.0191282927278
163.4,40,40.0047046306438,50.018396261171
163.5,40,39.9856305033215,50.0338854749757
163.6,40,39.9921840545041,50.0287676891576
163.7,40,39.993678675788,50.0276731333179
163.8,40,39.9951508064376,50.0265730158951
163.9,40,40.0036411423527,50.0197224888855
164,40,40.0142927871477,50.0109724884551
164.1,40,40.0221692009706,50.0043166501813
164.2,40,40.0171740245751,50.0080380069044
164.3,40,40.0165318238918,50.0082872582688
164.4,40,40.0198679900607,50.0053004374927
164.5,40,40.0071363739233,50.0153715484199
164.6,40,39.9970420428209,50.0234943406167
164.7,40,39.9933386195782,50.0265636612976
164.8,40,39.9947654909313,50.0255059163602
164.9,40,40.0131055897092,50.0106241479025
165,40,40.0209498877716,50.0040135112482
165.1,40,40.0162334741816,50.0075269065334
165.2,40,40.0098326534797,50.0124902406392
165.3,40,40.025070877756,49.9998985271741
165.4,40,40.0516362948783,49.9778200127582
165.5,40,40.051832392498,49.9768338163825
165.6,40,40.0456062383977,49.9810850398483
165.7,40,40.0303424225439,49.9928106137706
165.8,40,40.0392522714372,49.985054698313
165.9,40,40.0410474977137,49.9829617573284
166,40,40.0514356377476,49.9738282750974
166.1,40,40.0409021206176,49.9816006548715
166.2,40,40.0421097253741,49.9799608154602
166.3,40,40.0344036019275,49.9855752565867
166.4,40,40.0460596315755,49.9755134787631
166.5,40,40.039205571478,49.9803694376974
166.6,40,40.0371751321933,49.9813989870101
166.7,40,40.0326270386446,49.9845154292307
166.8,40,40.0415152533787,49.9767406133894
166.9,40,40.0444744318855,49.9736616796738
167,40,40.0331301450484,49.9822070268227
167.1,40,40.0258577700778,49.9876112024779
167.2,40,40.0147472147166,49.9962636913314
167.3,40,40.0193880512843,49.9922408132567
167.4,40,40.0221370619975,49.9896874116942
167.5,40,40.0053028470507,50.0030699380988
167.6,40,39.9863796495625,50.0184264216964
167.7,40,39.9866142440303,50.0184529182177
167.8,40,39.9941473684637,50.0125200607755
167.9,40,39.9961824296183,50.0109530929779
168,40,39.9811903006522,50.0232477513404
168.1,40,39.9666592208883,50.0354060676173
168.2,40,39.9766051450884,50.0278236459358
168.3,40,39.9761800503186,50.0285448409466
168.4,40,39.9733928939611,50.0312002797291
168.5,40,39.987568850704,50.0200584127236
168.6,40,39.9803266629605,50.026166936311
168.7,40,39.9825753206151,50.0246468050575
168.8,40,39.9875449526325,50.0208703802014
168.9,40,39.9963221926704,50.0139074330884
169,40,39.9882117385752,50.0205844085473
169.1,40,39.9923904514384,50.0173631910338
169.2,40,40.0200965869027,49.9948767372719
169.3,40,40.0046177245569,50.0071859435556
169.4,40,40.0089652590033,50.0035644718544
169.5,40,40.0065834632756,50.0053645730242
169.6,40,39.9983706238612,50.0119609145739
169.7,40,39.9904025498623,50.0184889329753
169.8,40,39.9958882328456,50.0141661748631
169.9,40,40.0191763948327,49.9952288229561
170,40,40.0108428001105,50.0017222139321
170.1,40,40.0160180589835,49.99732571789
170.2,40,40.010112847544,50.0018880814809
170.3,40,40.02951930139,49.9858906095818
170.4,40,40.0340478944243,49.9817229688436
170.5,40,40.0316464349775,49.9831377934414
170.6,40,40.0368230795054,49.978407308547
170.7,40,40.0356110964812,49.9788071174227
170.8,40,40.0454483093209,49.9702101742017
170.9,40,40.0421210292435,49.9721980617957
171,40,40.0296336814892,49.9817138010954
171.1,40,40.0311248179762,49.9800228948182
171.2,40,40.0455682361887,49.9677390684692
171.3,40,40.0321797666633,49.9779349678229
171.4,40,40.028706268669,49.9802544659196
171.5,40,40.0376953240613,49.9724600964208
171.6,40,40.0173930608272,49.9884236180349
171.7,40,40.0230117555303,49.9835604741838
171.8,40,40.0296853754297,49.9777466122574
171.9,40,40.0307705490927,49.9763861445416
172,40,40.0220678374776,49.982995228434
172.1,40,40.0212235101883,49.9833311141024
172.2,40,40.0213957988845,49.9828509503633
172.3,40,40.0298921670955,49.975575581121
172.4,40,40.0353858942003,49.97061442513
172.5,40,40.0306357974545,49.9739243297673
172.6,40,40.0455506963454,49.9612635995131
172.7,40,40.0433784186298,49.9623073669874
172.8,40,40.0337268641505,49.9694889807445
172.9,40,40.0281142206572,49.9735292680086
173,40,40.0355341746802,49.9670247579953
173.1,40,40.0361103645935,49.9659860402312
173.2,40,40.0435221348848,49.95936026984
173.3,40,40.0425409602463,49.9594645541868
173.4,40,40.0655171178849,49.9400353541898
173.5,40,40.0465414407222,49.9544712328684
173.6,40,40.0406003658993,49.9585744868724
173.7,40,40.0381422651972,49.9599306911909
173.8,40,40.0374772257544,49.959863087133
173.9,40,40.0503571860546,49.948753403916
174,40,40.0505180317795,49.9478164388276
174.1,40,40.0473470429881,49.949595677173
174.2,40,40.046090646214,49.9498633442528
174.3,40,40.0516255155566,49.9446094405298
174.4,40,40.042680670091,49.9510824261808
174.5,40,40.0453302568713,49.9482374726467
174.6,40,40.0279129086647,49.9617247446733
174.7,40,40.025822163293,49.962984186358
174.8,40,40.0152535227547,49.9711950424245
174.9,40,40.0079173444111,49.9769373075889
175,40,40.010101125471,49.9750286647334
175.1,40,39.998267615375,49.9845231909642
175.2,40,39.9882039580417,49.9927628535021
175.3,40,39.9732862229459,50.0051244620116
175.4,40,39.951852930323,50.0230414492248
175.5,40,39.951762392316,50.0238856813533
175.6,40,39.9647024696465,50.0140983799746
175.7,40,39.9638792842845,50.0153348597157
175.8,40,39.9625818777022,50.0169714749382
175.9,40,39.9532955022464,50.0251478472669
176,40,39.9703941811832,50.0119425972186
176.1,40,39.968747536622,50.0137599522816
176.2,40,39.9824504887356,50.0030783827709
176.3,40,39.9864427918881,50.0001014555787
176.4,40,39.9841088572189,50.0022228615986
176.5,40,39.9951814864482,49.993441854432
176.6,40,40.0048737885145,49.9856100321627
176.7,40,40.0033889714092,49.9867436623044
176.8,40,40.0158901446467,49.9764884814001
176.9,40,40.0327459417694,49.9624799086336
177,40,40.0307049502966,49.9636214226071
177.1,40,40.0268451972769,49.9662797018664
177.2,40,40.029652106286,49.9635597409586
177.3,40,40.0318260149628,49.9613113977777
177.4,40,40.038424627147,49.9554177139959
177.5,40,40.034250464723,49.9582090364996
177.6,40,40.0398248393885,49.953112339337
177.7,40,40.0484896258274,49.9454046761726
177.8,40,40.048206255533,49.9448600723196
177.9,40,40.047677612766,49.9445201447289
178,40,40.0332163136533,49.9555577230006
178.1,40,40.0200670640585,49.9657560496515
178.2,40,40.0045223905075,49.9781194302443
178.3,40,39.991680300399,49.9885262175246
178.4,40,39.9900822586732,49.9899633347666
178.5,40,39.9740911858208,50.0031707340754
178.6,40,39.9969045343584,49.9849695826955
178.7,40,40.003987580091,49.979239344828
178.8,40,39.9830264715438,49.996279808121
178.9,40,39.971858088568,50.0056647850845
179,40,39.9714662353114,50.0064348079249
179.1,40,39.9552000202525,50.020164579648
179.2,40,39.95193314368,50.0235471506071
179.3,40,39.9641528207616,50.0143449638096
179.4,40,39.9635241685322,50.0154314988966
179.5,40,39.9638862772794,50.0157196314624
179.6,40,39.954996216742,50.0235517404245
179.7,40,39.9508522901403,50.0276532450636
179.8,40,39.9389917465977,50.038117811952
179.9,40,39.9445605078951,50.0345498347879
180,40,39.9418652606961,50.0376361883759
180.1,40,39.9515174948678,50.0306901211206
180.2,40,39.9653346814362,50.020191016963
180.3,40,39.9770858862091,50.0111566789653
180.4,40,39.9774155828718,50.0112542723092
180.5,40,39.9730958248917,50.015140545495
180.6,40,39.9618097663406,50.0247804360744
180.7,40,39.9642299876763,50.0234165792031
180.8,40,39.9749013848318,50.0152810393214
180.9,40,39.9723255180649,50.0177845244458
181,40,39.9715097002546,50.01889302349
181.1,40,39.9785497367646,50.0136041984938
181.2,40,39.9877972364503,50.006401442962
181.3,40,39.974137234263,50.0177432489636
181.4,40,39.9769803482336,50.0158370722154
181.5,40,39.9796885786634,50.0139954706129
181.6,40,39.9788715895965,50.0149871164329
181.7,40,39.9884258803814,50.0075288697189
181.8,40,39.9851984204678,50.0103476629223
181.9,40,39.9775165927675,50.0168528595983
182,40,39.9810281980512,50.0143471242024
