Tempo,SP,PV_Prob,Sinal_Controle_Prob
115.3,40,35.0818299414464,47.2294049624701
115.4,40,35.0961833030819,47.2963833403125
115.5,40,35.1289943082456,47.3480706272496
115.6,40,35.1611127066843,47.3997981051917
115.7,40,35.1893940322999,47.4541427401824
115.8,40,35.2181641765932,47.5076359979222
115.9,40,35.2338315923961,47.5713607598016
116,40,35.2528804771174,47.6320755643907
116.1,40,35.275423491984,47.6896343766256
116.2,40,35.291766282288,47.7518918838658
116.3,40,35.3178812692062,47.805913794024
116.4,40,35.3636105978182,47.8435125615693
116.5,40,35.3802427271403,47.9041229744774
116.6,40,35.4077300889641,47.9556094035949
116.7,40,35.4180215069447,48.0206879250993
116.8,40,35.4516131111868,48.0665888319267
116.9,40,35.4616819455922,48.1311468532729
117,40,35.4832129590202,48.1861906351862
117.1,40,35.4961267223539,48.2479215969615
117.2,40,35.5199785551178,48.3005204738685
117.3,40,35.5384012092578,48.3571679312084
117.4,40,35.5559111399991,48.4142654083754
117.5,40,35.6027078398908,48.4471847230238
117.6,40,35.6131420553552,48.5090270777665
117.7,40,35.6291433976127,48.5661597095987
117.8,40,35.6718557615499,48.6012401262642
117.9,40,35.6758056332357,48.6672673387837
118,40,35.6965053450785,48.7195634837883
118.1,40,35.7006624684396,48.7850271856044
118.2,40,35.7255989431117,48.8334684227769
118.3,40,35.7430803893578,48.8875939795503
118.4,40,35.7634293855828,48.939099912401
118.5,40,35.7741580664355,48.9981304386559
118.6,40,35.7898627746323,49.0529288677043
118.7,40,35.8174078095738,49.0978143147979
118.8,40,35.8073035416023,49.1729808725095
118.9,40,35.8037537043774,49.2429606830193
119,40,35.8205582383298,49.2963881240441
119.1,40,35.8264339561674,49.3584646064754
119.2,40,35.8357419280644,49.4176463581088
119.3,40,35.8329791448202,49.486528918387
119.4,40,35.8361330969552,49.5506276271277
119.5,40,35.8441813924927,49.6106820884178
119.6,40,35.8488861032096,49.6733361421929
119.7,40,35.8521047611813,49.7371275396367
119.8,40,35.8596618990289,49.7973272389742
119.9,40,35.8619129365532,49.8617358019699
120,40,35.8867379614079,49.9076879747036
120.1,40,35.8879997195739,49.9724705726576
120.2,40,35.9170214911145,50.0145808115673
120.3,40,35.9237625837562,50.0744077361138
120.4,40,35.9197041684714,50.1429392016461
120.5,40,35.9239739510326,50.2047397923807
120.6,40,35.9435367259546,50.2539929848278
120.7,40,35.9639143526409,50.3022682538365
120.8,40,35.9750204315236,50.3577830638259
120.9,40,35.9871656928005,50.4122722037196
121,40,36.0024911930231,50.4639719444531
121.1,40,35.9968015606062,50.532574825417
121.2,40,35.9999107606566,50.5940888932061
121.3,40,35.9905980142662,50.6656895220902
121.4,40,35.9951429465202,50.7261312891427
121.5,40,36.0134427507511,50.775276361746
121.6,40,36.029084891182,50.8262972911423
121.7,40,36.0599651714338,50.8646336241979
121.8,40,36.0692336748138,50.9201110826969
121.9,40,36.0553172461224,50.9943591497121
122,40,36.0797532439254,51.0375342995669
122.1,40,36.0996746327448,51.0840023943875
122.2,40,36.1007376886098,51.1455401466777
122.3,40,36.1097521586206,51.2005725361311
122.4,40,36.1241011857647,51.2511076954436
122.5,40,36.134257852561,51.3048342363656
122.6,40,36.1472990422949,51.3560444999017
122.7,40,36.1520715458959,51.4137933522866
122.8,40,36.1574811260065,51.470945990182
122.9,40,36.1640401055084,51.5270741648924
123,40,36.1617789547023,51.590294622262
123.1,40,36.1814689496748,51.6356391230892
123.2,40,36.186743490455,51.6924315946178
123.3,40,36.1986475162253,51.7437300137419
123.4,40,36.1950548006337,51.8074833094051
123.5,40,36.1893520927709,51.873015842211
123.6,40,36.1935072128567,51.9305956307367
123.7,40,36.1959780833604,51.989483285
123.8,40,36.2127321845582,52.0366762890887
123.9,40,36.223325416691,52.0886284967154
124,40,36.2330599074178,52.1411119456154
124.1,40,36.2229443321704,52.2096372964986
124.2,40,36.2177541068663,52.2743054110319
124.3,40,36.2242479078003,52.32952240376
124.4,40,36.2251684578848,52.3891832683662
124.5,40,36.2422877294317,52.4356112474578
124.6,40,36.2595736022686,52.4816293715519
124.7,40,36.2574885970383,52.5431775581836
124.8,40,36.390618000628,52.4944241473018
124.9,40,36.5262627219744,52.441488166673
125,40,36.6485835849534,52.3972541389306
125.1,40,36.781376929145,52.342517432711
125.2,40,36.9059870202637,52.2923335674918
125.3,40,37.0197306556196,52.2490229687172
125.4,40,37.137783165534,52.2003764301371
125.5,40,37.2467419041797,52.1572615687537
125.6,40,37.3398690006925,52.1253219875324
125.7,40,37.4388087439952,52.0871492529863
125.8,40,37.5325989983067,52.0515954655642
125.9,40,37.6205633622692,52.0192949605978
126,40,37.7279302740778,51.9697545467657
126.1,40,37.8178276602274,51.9327513952824
126.2,40,37.9307867579909,51.8754915289438
126.3,40,38.0115443327241,51.8427007598336
126.4,40,38.0992219343802,51.8029711275586
126.5,40,38.1952454973048,51.7550283492621
126.6,40,38.3007198605449,51.6978373409014
126.7,40,38.3800899905639,51.6602597970371
126.8,40,38.4470589158067,51.63153171419
126.9,40,38.5284798478572,51.5899392909838
127,40,38.5872666279048,51.5655136008993
127.1,40,38.6552460093468,51.5326461595961
127.2,40,38.7272822263893,51.4953806703399
127.3,40,38.8099479357159,51.4482889359072
127.4,40,38.8904578409268,51.4016336862836
127.5,40,38.9548720126755,51.3668243966818
127.6,40,39.0274311073809,51.3243382231994
127.7,40,39.0862250135631,51.2919234980367
127.8,40,39.1535811866072,51.2515812606157
127.9,40,39.2320207236315,51.2011172994182
128,40,39.2914963973853,51.1648728180569
128.1,40,39.3452668394762,51.1323321949526
128.2,40,39.395997389777,51.1014117964755
128.3,40,39.4577676258078,51.060671325638
128.4,40,39.5244612327622,51.0149250603503
128.5,40,39.5976398138697,50.9628199584423
128.6,40,39.6488588095663,50.927463020932
128.7,40,39.7001426758171,50.8912336451183
128.8,40,39.7425326733057,50.8614411243545
128.9,40,39.8063072941271,50.8135205109913
129,40,39.8521123153418,50.7792426969741
129.1,40,39.893071967146,50.7481858240564
129.2,40,39.9595313578415,50.6956658097745
129.3,40,40.0110676919154,50.6542596594448
129.4,40,40.0606574469637,50.6136173362548
129.5,40,40.0922171688522,50.5868940840423
129.6,40,40.1374045430053,50.5485457120317
129.7,40,40.1825501584483,50.5095084171422
129.8,40,40.2108381189502,50.4835046388374
129.9,40,40.2471443707103,50.450505327498
130,40,40.2809582311798,50.4189589074235
130.1,40,40.323337682929,50.3798819430972
130.2,40,40.3496822086027,50.3532114072207
130.3,40,40.3962567654682,50.3096116534808
130.4,40,40.4487984405221,50.2603975383893
130.5,40,40.4796209058238,50.2280656316547
130.6,40,40.5127543142437,50.1933548358909
130.7,40,40.550333762477,50.1544859371047
130.8,40,40.5940660578027,50.1099950439193
130.9,40,40.6301877246032,50.0710147068853
131,40,40.6643568323688,50.0330497113548
131.1,40,40.6891381791858,50.0021984230343
131.2,40,40.7159169942603,49.9693206990665
131.3,40,40.7505304495465,49.9296214476448
131.4,40,40.7950469286304,49.8812875135196
131.5,40,40.8276480591687,49.8419642401422
131.6,40,40.8420356810153,49.8169815717687
131.7,40,40.8723664836137,49.7787590659522
131.8,40,40.896897054443,49.7447842564177
131.9,40,40.9194376381645,49.7120407872298
132,40,40.9417780810406,49.6790999836323
132.1,40,40.9571359925885,49.6514994785125
132.2,40,40.9777238955723,49.6193855737964
132.3,40,40.9933140746385,49.5910204053492
132.4,40,41.0127484081,49.5592689640504
132.5,40,41.0365723435565,49.5236246581882
132.6,40,41.0604895555928,49.4875230556698
132.7,40,41.0800719549893,49.4545759848727
132.8,40,41.0998907835594,49.4211226694797
132.9,40,41.1211616636365,49.3861673787998
133,40,41.146215114179,49.347785176539
133.1,40,41.1789241745806,49.3027551414244
133.2,40,41.2044358557839,49.2630748227692
133.3,40,41.2204648076056,49.2307242243902
133.4,40,41.2449353785811,49.1912288015525
133.5,40,41.2605697111642,49.1585522201074
133.6,40,41.2606949202998,49.1382809340741
133.7,40,41.2552089040083,49.1225864046432
133.8,40,41.2561050133515,49.101771836955
133.9,40,41.2716013915256,49.0690291121513
134,40,41.2830039314405,49.0393790173163
134.1,40,41.2931853270565,49.0105429355906
134.2,40,41.310697715995,48.9755618609839
134.3,40,41.320936450134,48.9462358904705
134.4,40,41.3312542799546,48.9166815581348
134.5,40,41.3536460129265,48.8771098355504
134.6,40,41.3773043022504,48.8361463352553
134.7,40,41.4168722923362,48.7818219865093
134.8,40,41.4345270163034,48.7447457750747
134.9,40,41.4494155245287,48.709644320102
135,40,41.4577475082214,48.6796547730163
135.1,40,41.4696660823966,48.6466052563578
135.2,40,41.4827810920875,48.6123887511316
135.3,40,41.4787533627635,48.5919508807866
135.4,40,41.4896407142236,48.559406748191
135.5,40,41.5102814547427,48.5187296524999
135.6,40,41.5174415740706,48.4887224918524
135.7,40,41.5350040970801,48.4501124078915
135.8,40,41.5571415385771,48.4074881900767
135.9,40,41.57968911299,48.3641751047385
136,40,41.5988170629933,48.323291671728
136.1,40,41.5875010865542,48.3069444354944
136.2,40,41.5931953963796,48.276897861292
136.3,40,41.6132900181441,48.2350095235901
136.4,40,41.6279689260988,48.1972188944088
136.5,40,41.6384976846473,48.1625799246156
136.6,40,41.6530956820391,48.1244519957895
136.7,40,41.6742673050274,48.0807264205184
136.8,40,41.6853536645745,48.0448916742475
136.9,40,41.6871871550698,48.0164298873702
137,40,41.6947115179332,47.9832950127926
137.1,40,41.7018133678625,47.9503845189633
137.2,40,41.7197102196837,47.9085516739914
137.3,40,41.7324564366448,47.8706353974362
137.4,40,41.7462889499456,47.8316287635965
137.5,40,41.7558904180296,47.7958533424408
137.6,40,41.7602514141635,47.764200522907
137.7,40,41.7687180813137,47.7291276998859
137.8,40,41.778557286544,47.6927994191169
137.9,40,41.7722137944266,47.6695187921
138,40,41.7816091865441,47.6334967314213
138.1,40,41.7982313011575,47.5914273389121
138.2,40,41.8042497421292,47.5577445902606
138.3,40,41.8268076266795,47.5104693605936
138.4,40,41.8389002820217,47.4713728318075
138.5,40,41.8410425674368,47.4402023223963
138.6,40,41.8457799617117,47.4068799275891
138.7,40,41.8492230621447,47.3745378782483
138.8,40,41.8577098856969,47.3380250612354
138.9,40,41.8711133023514,47.2973645150742
139,40,41.8738893160118,47.2651614750897
139.1,40,41.8840393759341,47.2268967971369
139.2,40,41.9068280596531,47.1781566012073
139.3,40,41.9210093501391,47.1360754192162
139.4,40,41.9338581229084,47.0948546710342
139.5,40,41.9302146763984,47.0668859934199
139.6,40,41.9294215303541,47.0366497657697
139.7,40,41.9363344877088,47.0001380480826
139.8,40,41.9397126555556,46.9664001113162
139.9,40,41.9279313550374,46.9449782500502
140,40,41.9174786037246,46.9226607934409
140.1,40,41.9323865802561,46.8798162269315
140.2,40,41.9293334384552,46.851389405357
140.3,40,41.954423709901,46.8000464088419
140.4,40,41.936441027271,46.7834494985095
140.5,40,41.9452566246607,46.7452729146033
140.6,40,41.9494608027771,46.7107181992657
140.7,40,41.9460882628223,46.6822788190244
140.8,40,41.9542728584282,46.6444627768048
140.9,40,41.9504326341315,46.6163280340961
141,40,41.9630405454076,46.5748330563487
141.1,40,41.8570089381683,46.6299461991294
141.2,40,41.7361838252015,46.6988273482996
141.3,40,41.609975599857,46.7740343189775
141.4,40,41.5074629928579,46.8319249966911
141.5,40,41.4211346184547,46.8782495423183
141.6,40,41.326965114114,46.9323537039651
141.7,40,41.233403707998,46.9874683695299
141.8,40,41.1479670459976,47.0374502263943
141.9,40,41.0436172692549,47.1042321714804
142,40,40.9692414794333,47.1482249396667
142.1,40,40.8733766432283,47.210942782339
142.2,40,40.78863367294,47.2661190198027
142.3,40,40.7015952531851,47.3245242315556
142.4,40,40.6213605951244,47.3787701884822
142.5,40,40.5219819622153,47.449921383414
142.6,40,40.4589107475498,47.4930357831856
142.7,40,40.3874047390096,47.5440421141936
142.8,40,40.3318103770542,47.5832086377251
142.9,40,40.271443221034,47.6271592710047
143,40,40.1983591017101,47.6824528208364
143.1,40,40.1173112675105,47.7454141079159
143.2,40,40.0299491526073,47.8148246133968
143.3,40,39.9617012938983,47.8700356796616
143.4,40,39.8968066298646,47.9236025048108
143.5,40,39.841381463651,47.9704805343632
143.6,40,39.7672841123733,48.0334818695874
143.7,40,39.7119383677732,48.0823674513831
143.8,40,39.6505267231312,48.1370883395266
143.9,40,39.5819638944718,48.1986271801426
144,40,39.5300834301261,48.2476502167372
144.1,40,39.4741957099437,48.3007732615239
144.2,40,39.4144567821251,48.3579330952648
144.3,40,39.3768149033677,48.3980175598169
144.4,40,39.3273638196474,48.4483406056788
144.5,40,39.2717682742181,48.5044687496347
144.6,40,39.2211123919177,48.5574556572044
144.7,40,39.1695743625674,48.6119728908835
144.8,40,39.1199137286401,48.6657827783671
144.9,40,39.0740086080939,48.7173227370745
145,40,39.0185463876816,48.7773957712015
145.1,40,38.9622665560729,48.8390233715912
145.2,40,38.9185628687069,48.8912893155847
145.3,40,38.8908175670866,48.9312324758076
145.4,40,38.8419202615203,48.9888795960763
145.5,40,38.7870022881283,49.0522219381799
145.6,40,38.7408366437018,49.1093010674219
145.7,40,38.6931548313486,49.1683560400029
145.8,40,38.6479683219328,49.2261377543846
145.9,40,38.6116254367344,49.2774260555556
146,40,38.5700071107434,49.3336006025764
146.1,40,38.5246155257318,49.393520022174
146.2,40,38.4816136592935,49.452215696776
146.3,40,38.430762952834,49.5180040546982
146.4,40,38.3855032489279,49.5800437658403
146.5,40,38.3356599279938,49.6465478637396
146.6,40,38.295684617167,49.7057971585264
146.7,40,38.250866282267,49.7696379659301
146.8,40,38.2106772616721,49.8304183462193
146.9,40,38.1752987960387,49.8879163379894
147,40,38.13172229377,49.952669983104
147.1,40,38.1007021220749,50.0078748865069
147.2,40,38.0738577845825,50.0601686319475
147.3,40,38.0346384805377,50.1229898594948
147.4,40,38.0167609689427,50.1690236932676
147.5,40,37.972505387422,50.2368680722854
147.6,40,37.9409505939643,50.2950566975482
147.7,40,37.8992002758315,50.3620697476411
147.8,40,37.8695640102846,50.4198657359141
147.9,40,37.830818974004,50.4855686613545
148,40,37.8002575391983,50.5452136885719
148.1,40,37.7686590207268,50.6061939590174
148.2,40,37.7332873781669,50.6707586750147
148.3,40,37.6899049616023,50.7424261288808
148.4,40,37.6734195254917,50.7928397653614
148.5,40,37.6714687921324,50.8316568513747
148.6,40,37.6717663689319,50.8686705280322
148.7,40,37.6451727494641,50.927622659615
148.8,40,37.6235231439606,50.9829659737144
148.9,40,37.5981464846264,51.0416969574278
149,40,37.578635451081,51.0960476170468
149.1,40,37.5496624029875,51.1584314570738
149.2,40,37.5113554967077,51.2288952941504
149.3,40,37.4924502986203,51.2841402478423
149.4,40,37.4621507025411,51.348985513465
149.5,40,37.4257452742286,51.4192979317273
149.6,40,37.4324027190181,51.4550535323914
149.7,40,37.4131114246101,51.5118767851241
149.8,40,37.4005110880122,51.5635488769942
149.9,40,37.3959677977173,51.6088480244667
150,40,37.3630280102646,51.6773914062646
150.1,40,37.3515111489913,51.7289807168994
150.2,40,37.3410995028454,51.7798524417706
150.3,40,37.3267488027218,51.8341050210259
150.4,40,37.3134221787714,51.8877515653258
150.5,40,37.2935701531658,51.9469360633597
150.6,40,37.2864969856734,51.9960106455829
150.7,40,37.2639901095516,52.0577923047275
150.8,40,37.2424591552162,52.1191377217123
150.9,40,37.236420595828,52.1681858396896
151,40,37.2400181939083,52.2094674701229
151.1,40,37.2230210870967,52.2674968181786
151.2,40,37.205185492804,52.3264823257279
151.3,40,37.1967438805291,52.3780877134594
151.4,40,37.1950462582737,52.4243250711313
151.5,40,37.1923488867734,52.4714053861431
151.6,40,37.1827958740513,52.524123062336
151.7,40,37.1644763581469,52.5841470533292
151.8,40,37.159035711732,52.6339549990734
151.9,40,37.1466832573742,52.6894900304417
152,40,37.1489925748582,52.7332586952567
152.1,40,37.1236812168748,52.7995288821734
152.2,40,37.1142115824936,52.8532772043585
152.3,40,37.116300249627,52.8977454666578
152.4,40,37.1006782831681,52.9566321872942
152.5,40,37.084079668538,53.0165658043016
152.6,40,37.0647523111686,53.0789916532185
152.7,40,37.0522916984127,53.1361234762486
152.8,40,37.0408520537431,53.1926215591244
152.9,40,37.0329780875537,53.2463930826751
153,40,37.0151604684511,53.3084046104619
153.1,40,37.0072585816983,53.362609982557
153.2,40,36.9927172205313,53.4223595959621
153.3,40,36.9807919052665,53.4802071776896
153.4,40,36.9644549382941,53.5418454722549
153.5,40,36.9539432178341,53.5989917571376
153.6,40,36.9817803927246,53.6250135309416
153.7,40,37.0074591263723,53.6523511980014
153.8,40,37.0102478038401,53.6979562911657
153.9,40,37.0094203859795,53.7464674992786
154,40,36.9881605724856,53.8116647809139
154.1,40,36.9741882798167,53.8712556025719
154.2,40,36.9601479896136,53.9311254669006
154.3,40,36.9578180781843,53.9816643067931
154.4,40,36.9550163588597,54.032625420511
154.5,40,36.9485622003664,54.0866117520998
154.6,40,36.9377928229801,54.1442225688412
154.7,40,36.9214392245492,54.2065624199931
154.8,40,36.9146286508379,54.2613768205488
154.9,40,36.9191785828738,54.307030017594
155,40,36.9165912444471,54.3584344284243
155.1,40,36.9116163172797,54.4118285090817
155.2,40,36.9114570474553,54.4613726121819
155.3,40,36.9105758648907,54.5115083443954
155.4,40,36.8879237717611,54.5794232385509
155.5,40,36.8819100387599,54.6341236643317
155.6,40,36.8716122130444,54.6924161294953
155.7,40,36.8455973728167,54.7636984437125
155.8,40,36.8270823285754,54.8292771618483
155.9,40,36.8189203785061,54.8867039958476
156,40,36.822259434844,54.9348765998198
156.1,40,36.8150899133785,54.9915707783781
156.2,40,36.812928965877,55.0442926729253
156.3,40,36.7993237578237,55.1063876592428
156.4,40,36.7735198162747,55.1786544954216
156.5,40,36.7705153930204,55.2327297877367
156.6,40,36.7572232956788,55.2952478928791
156.7,40,36.7652211451091,55.3406060750131
156.8,40,36.7786298084121,55.3814210674361
156.9,40,36.7709143249332,55.4392588250203
157,40,36.7788418018319,55.4844553746721
157.1,40,36.784243906073,55.531585788782
157.2,40,36.766087413863,55.5978535839282
157.3,40,36.7619700741729,55.6529559344935
157.4,40,36.7608497520172,55.7056785961858
157.5,40,36.7623443674724,55.7562853939421
157.6,40,36.7653320334298,55.8056499486413
157.7,40,36.7682368653181,55.8550342932855
157.8,40,36.7711238130247,55.9043867541119
157.9,40,36.7641422490535,55.961745729304
158,40,36.7641484407326,56.013514400909
158.1,40,36.7380945579806,56.0865479941829
158.2,40,36.7232943167321,56.150815478114
158.3,40,36.7322548437885,56.1959309789682
158.4,40,36.7225959331957,56.2560965725113
158.5,40,36.7229130839798,56.3082762425404
158.6,40,36.7349123614704,56.3509182227644
158.7,40,36.7229417905153,56.4129276108802
158.8,40,36.7105114869038,56.475503669979
158.9,40,36.7029466260193,56.5343084126703
159,40,36.7047765600796,56.5855680404607
159.1,40,36.8984020382826,56.4802932252858
159.2,40,37.0805398398041,56.3812943466317
159.3,40,37.2531787938092,56.2871323227267
159.4,40,37.4343066470003,56.1832811338219
159.5,40,37.6133242766958,56.0782538416383
159.6,40,37.7856876446628,55.9757921449501
159.7,40,37.9573432529499,55.8711501662733
159.8,40,38.1173482164156,55.773268624038
159.9,40,38.2904679795432,55.6621253258633
160,40,38.433191779669,55.5730152172879
160.1,40,38.5960514263143,55.4651906771506
160.2,40,38.7608783297227,55.3531551011484
160.3,40,38.9074135952087,55.2534082712362
160.4,40,39.0588860097298,55.1472881634637
160.5,40,39.1823333273882,55.0616129760987
160.6,40,39.2943622155554,54.9832800701161
160.7,40,39.4101228377443,54.900109606961
160.8,40,39.527806519638,54.8135177571319
160.9,40,39.629801308865,54.7378451048085
161,40,39.7473234772576,54.6478701944582
161.1,40,39.8650865989625,54.5558183115109
161.2,40,39.9728611001114,54.4700329329901
161.3,40,40.0754712479698,54.3867372747358
161.4,40,40.1643707030216,54.312987779446
161.5,40,40.2679383311917,54.2258466636109
161.6,40,40.3525182197921,54.1525424612139
161.7,40,40.4632108820794,54.0565769572707
161.8,40,40.561174278801,53.9692274514326
161.9,40,40.6546072978086,53.8840073194616
162,40,40.7396714591494,53.8041212470426
162.1,40,40.8054012044227,53.7386510315532
162.2,40,40.8795385545534,53.6652685345758
162.3,40,40.9676626522288,53.5792866539998
162.4,40,41.0743095689841,53.4767801674918
162.5,40,41.1622888872723,53.3878000906649
162.6,40,41.2442638545289,53.3023118951871
162.7,40,41.3161828813236,53.2237177476502
162.8,40,41.3932545332506,53.1397683535766
162.9,40,41.477116583299,53.0490448482051
163,40,41.5472763303559,52.9681606292739
163.1,40,41.6372909799464,52.8699522539223
163.2,40,41.6947122554596,52.7968998374244
163.3,40,41.7593528416461,52.7170377230089
163.4,40,41.8269575391206,52.6337226444033
163.5,40,41.8733592507715,52.5666275270703
163.6,40,41.9437854254665,52.4791860205069
163.7,40,42.0079892465267,52.3956951357142
163.8,40,42.0709505252591,52.3121909043242
163.9,40,42.1397342263321,52.2229281958445
164,40,42.2096209971874,52.1316648432052
164.1,40,42.2757328646048,52.0423636234376
164.2,40,42.3279517969903,51.9633412487774
164.3,40,42.3833171020283,51.8809159311145
164.4,40,42.4415468154927,51.7952674112951
164.5,40,42.4826809246013,51.7226372292146
164.6,40,42.5251862845642,51.6482299606912
164.7,40,42.5728801666582,51.5689087723495
164.8,40,42.6246258318923,51.485518226852
164.9,40,42.6923092904277,51.3882945113768
165,40,42.74881456302,51.2991092602946
165.1,40,42.791926471482,51.2199489099813
165.2,40,42.8323373387143,51.1423028187761
165.3,40,42.8933620367986,51.0471892677198
165.4,40,42.9650566274349,50.9423926891718
165.5,40,43.0099254649374,50.8583388117309
165.6,40,43.0475069991998,50.7795134723337
165.7,40,43.075099241495,50.7082380906336
165.8,40,43.1257843598093,50.6176774462253
165.9,40,43.168681227165,50.5326610527061
166,40,43.2193985842636,50.440576789679
166.1,40,43.2485765672614,50.3652571782045
166.2,40,43.2885554283273,50.2806572024986
166.3,40,43.3188853098733,50.2032911323038
166.4,40,43.3677130077702,50.110345565862
166.5,40,43.3974938041245,50.0321610279125
166.6,40,43.4312766481015,49.9502343263614
166.7,40,43.4618123008503,49.8704168073487
166.8,40,43.5050278474693,49.7797639244939
166.9,40,43.5417885828163,49.6936867188913
167,40,43.563637504122,49.6191893817807
167.1,40,43.5887318585253,49.5416941885217
167.2,40,43.6092401185079,49.4675397386395
167.3,40,43.6447023451687,49.3808547197882
167.4,40,43.6777420998836,49.2955790424182
167.5,40,43.6906493927593,49.2262028178334
167.6,40,43.7006137900034,49.1590214793981
167.7,40,43.7288598877544,49.0767628429933
167.8,40,43.763849325877,48.9885497032812
167.9,40,43.7929145077321,48.9046109256733
168,40,43.8044482952571,48.8345127229292
168.1,40,43.8156744330993,48.7644810217258
168.2,40,43.8506267970324,48.6749091018268
168.3,40,43.8748631233218,48.5935222308222
168.4,40,43.8962347785504,48.5140851501825
168.5,40,43.9340385891477,48.4208974842783
168.6,40,43.8169855568491,48.4534681412076
168.7,40,43.7114768134849,48.4784915068832
168.8,40,43.6108528846003,48.5012170038373
168.9,40,43.5162022345545,48.520678288121
169,40,43.406849775407,48.5536506590325
169.1,40,43.3116589962625,48.5768167384079
169.2,40,43.2420270718741,48.5806498447686
169.3,40,43.1315828340156,48.6188999097112
169.4,40,43.0426016947593,48.6414031940001
169.5,40,42.9488109668311,48.6692548008734
169.6,40,42.850963568954,48.7019173020718
169.7,40,42.7550052033534,48.7346039112986
169.8,40,42.67411365582,48.7565313308322
169.9,40,42.6128205673962,48.7637606724929
170,40,42.5219555279265,48.7961014156219
170.1,40,42.4461049963958,48.817644160904
170.2,40,42.3608654691534,48.8480619351915
170.3,40,42.3024181910498,48.8579810666176
170.4,40,42.2309514304824,48.8794592521838
170.5,40,42.1541419510736,48.9064405644937
170.6,40,42.0863559377471,48.9272876801509
170.7,40,42.0137197241701,48.9531771354258
170.8,40,41.9535390842338,48.9700650220271
170.9,40,41.8817506286388,48.9973877764448
171,40,41.8021183646574,49.0322596937955
171.1,40,41.7376057190768,49.0560681187547
171.2,40,41.687385799861,49.0692458813296
171.3,40,41.6108576488353,49.1046946797687
171.4,40,41.5452928264675,49.1324218524396
171.5,40,41.4933741189454,49.1500628325541
171.6,40,41.4279629274398,49.1795443789195
171.7,40,41.3890498115904,49.1884500746136
171.8,40,41.3521697065664,49.1963194433277
171.9,40,41.3106786990212,49.2085413901795
172,40,41.2602698101371,49.2287041843246
172.1,40,41.2184142745909,49.2426939843682
172.2,40,41.1783807803809,49.2558666872501
172.3,40,41.1474770014071,49.2622300784066
172.4,40,41.1144948184764,49.2707839076555
172.5,40,41.0721289232302,49.2875225610808
172.6,40,41.0501073258326,49.2883381217856
172.7,40,41.0119806427143,49.3026477779968
172.8,40,40.9670659597789,49.3231064689886
172.9,40,40.9267462390762,49.3405343057256
173,40,40.9000663590161,49.3474771480294
173.1,40,40.867346734729,49.3597752997034
173.2,40,40.8421425601042,49.3664643584416
173.3,40,40.8093224785743,49.3797712640083
173.4,40,40.80108811695,49.3735413434366
173.5,40,40.7519046541491,49.4008576392109
173.6,40,40.7160680983704,49.41806979426
173.7,40,40.6842252370244,49.4325964795443
173.8,40,40.6547304395383,49.4457166305006
173.9,40,40.6393528479027,49.4477890582427
174,40,40.6120356651761,49.4598502337812
174.1,40,40.5819493025032,49.4746081350794
174.2,40,40.5542752606792,49.4878789643677
174.3,40,40.5339102892288,49.4956283769004
174.4,40,40.499682488443,49.5150156977139
174.5,40,40.4774215822576,49.5251856773462
174.6,40,40.435643335749,49.5516379811811
174.7,40,40.4094070043015,49.5660765342702
174.8,40,40.3751459537092,49.5874830394847
174.9,40,40.3444239206198,49.6065498832263
175,40,40.3235712134153,49.6180549095752
175.1,40,40.2891951617457,49.640928628323
175.2,40,40.2568473308532,49.6626973357434
175.3,40,40.2199235221492,49.6887176063522
175.4,40,40.1766751291223,49.7204895187077
175.5,40,40.1548466785241,49.7354747323299
175.6,40,40.146462565856,49.7398386214107
175.7,40,40.1249312393,49.7550647828267
175.8,40,40.1033112562536,49.7707077891638
175.9,40,40.0740723111567,49.7929137882627
176,40,40.0714516047826,49.7938671276855
176.1,40,40.0507375263715,49.8096265899924
176.2,40,40.0457146190808,49.8129134819197
176.3,40,40.0315633689361,49.8237294681325
176.4,40,40.0115040945038,49.8395928221663
176.5,40,40.0051603625597,49.8445852419206
176.6,40,39.9979550461017,49.8503822143494
176.7,40,39.9800622862081,49.8650154256849
176.8,40,39.976457968312,49.8682755525088
176.9,40,39.9777302505801,49.867614042685
177,40,39.9606917068472,49.8818738103618
177.1,40,39.9421087695082,49.8976664199209
177.2,40,39.9304313953245,49.9081214169426
177.3,40,39.9184616876666,49.9190017960663
177.4,40,39.9112412660616,49.9261982730933
177.5,40,39.8936384078089,49.9419823451705
177.6,40,39.8859947207501,49.9499213792856
177.7,40,39.8818041019888,49.9551650086628
177.8,40,39.8690725025287,49.9674451281904
177.9,40,39.8563529059272,49.9799191589768
178,40,39.8299487810569,50.0037632783761
178.1,40,39.8048746308057,50.0269446044842
178.2,40,39.7774392450542,50.0524538851645
178.3,40,39.752697083284,50.0762044612481
178.4,40,39.7392285389083,50.0911516401261
178.5,40,39.7115735582791,50.1178904476971
178.6,40,39.7226924358598,50.1134322666587
178.7,40,39.7186729836201,50.1211490607126
178.8,40,39.6869426876021,50.1515422145253
178.9,40,39.6648809375741,50.1745535195465
179,40,39.6536255853902,50.1890997919274
179.1,40,39.6266957356215,50.2166165399724
179.2,40,39.6127045107586,50.2340062476906
179.3,40,39.6143452164812,50.2388641596488
179.4,40,39.6035292860678,50.2538604354024
179.5,40,39.5938843234182,50.2680742563474
179.6,40,39.5751796393669,50.2898351293586
179.7,40,39.5612603456696,50.3079903987857
179.8,40,39.5397367850357,50.3325734587323
