tempo,SP,PV,MV
0,80.0,80.67577882891537,35.340894152583296
1,80.0,80.67577882891537,35.340894152583296
2,80.0,80.67577882891537,35.340894152583296
3,80.0,80.67577882891537,35.340894152583296
4,80.0,80.67577882891537,35.340894152583296
5,80.0,80.67577882891537,35.340894152583296
6,80.0,80.67577882891537,35.340894152583296
7,80.0,80.67577882891537,35.340894152583296
8,80.0,80.67577882891537,35.340894152583296
9,80.0,80.67577882891537,35.340894152583296
10,80.0,80.67577882891537,35.340894152583296
11,80.0,80.67577882891537,35.340894152583296
12,80.0,80.67577882891537,35.340894152583296
13,80.0,80.67577882891537,35.340894152583296
14,80.0,80.67577882891537,35.340894152583296
15,80.0,80.67577882891537,35.340894152583296
16,80.0,80.67577882891537,35.340894152583296
17,80.0,80.67577882891537,35.340894152583296
18,80.0,80.67577882891537,35.340894152583296
19,80.0,80.67577882891537,35.340894152583296
20,80.0,80.67577882891537,35.340894152583296
21,80.0,80.67577882891537,35.340894152583296
22,80.0,80.67577882891537,35.340894152583296
23,80.0,80.67577882891537,35.340894152583296
24,80.0,80.67577882891537,35.340894152583296
25,80.0,80.67577882891537,35.340894152583296
26,80.0,80.67577882891537,35.340894152583296
27,80.0,80.67577882891537,35.340894152583296
28,80.0,80.67577882891537,35.340894152583296
29,80.0,80.67577882891537,35.340894152583296
30,80.0,80.67577882891537,35.340894152583296
31,80.0,80.67577882891537,35.340894152583296
32,80.0,80.67577882891537,35.340894152583296
33,80.0,80.67577882891537,35.340894152583296
34,80.0,80.67577882891537,35.340894152583296
35,80.0,80.67577882891537,35.340894152583296
36,80.0,80.67577882891537,35.340894152583296
37,80.0,80.67577882891537,35.340894152583296
38,80.0,80.67577882891537,35.340894152583296
39,80.0,80.67577882891537,35.340894152583296
40,80.0,80.67577882891537,35.340894152583296
41,80.0,80.67577882891537,35.340894152583296
42,80.0,80.67577882891537,35.340894152583296
43,80.0,80.67577882891537,35.340894152583296
44,80.0,80.67577882891537,35.340894152583296
45,80.0,80.67577882891537,35.340894152583296
46,80.0,80.67577882891537,35.340894152583296
47,80.0,80.67577882891537,35.340894152583296
48,80.0,80.67577882891537,35.340894152583296
49,80.0,80.67577882891537,35.340894152583296
50,80.0,80.67577882891537,35.340894152583296
51,80.0,80.67577882891537,35.340894152583296
